Time_Taken,Node 1,Node 2,Node 3,Node 4,Node 5
1460,1,0.899999976,0.912,0.569999993,0.558000028
1462,1,0.899999976,0.912,0.574000001,0.56099999
1464,1.003000021,0.899999976,0.916000009,0.574000001,0.56099999
1466,1.003000021,0.899999976,0.916000009,0.569999993,0.56099999
1468,1.003000021,0.899999976,0.916000009,0.574000001,0.56400001
1470,1.003000021,0.902999997,0.916000009,0.574000001,0.566999972
1473,1.003000021,0.899999976,0.916000009,0.577000022,0.566999972
1475,1,0.899999976,0.916000009,0.577000022,0.569999993
1477,1.003000021,0.902999997,0.916000009,0.577000022,0.569999993
1479,1,0.899999976,0.916000009,0.579999983,0.569999993
1481,1,0.902999997,0.916000009,0.579999983,0.574000001
1483,1.003000021,0.902999997,0.916000009,0.579999983,0.574000001
1485,1,0.902999997,0.91900003,0.583000004,0.574000001
1487,1.003000021,0.902999997,0.91900003,0.579999983,0.579999983
1490,1.003000021,0.902999997,0.91900003,0.583000004,0.579999983
1493,1.003000021,0.902999997,0.91900003,0.583000004,0.579999983
1496,1,0.902999997,0.91900003,0.587000012,0.583000004
1499,1.003000021,0.902999997,0.91900003,0.589999974,0.583000004
1502,1.003000021,0.902999997,0.921999991,0.589999974,0.587000012
1505,1.003000021,0.902999997,0.921999991,0.589999974,0.587000012
1508,1.003000021,0.902999997,0.921999991,0.592999995,0.589999974
1511,1.003000021,0.902999997,0.921999991,0.592999995,0.592999995
1514,1.003000021,0.902999997,0.921999991,0.592999995,0.592999995
1517,1.003000021,0.902999997,0.921999991,0.596000016,0.596000016
1521,1.003000021,0.902999997,0.921999991,0.596000016,0.596000016
1523,1.003000021,0.902999997,0.91900003,0.596000016,0.596000016
1525,1.003000021,0.902999997,0.921999991,0.600000024,0.596000016
1528,1.003000021,0.902999997,0.921999991,0.600000024,0.600000024
1530,1.003000021,0.902999997,0.921999991,0.600000024,0.600000024
1532,1.003000021,0.902999997,0.921999991,0.600000024,0.600000024
1534,1.003000021,0.902999997,0.921999991,0.602999985,0.602999985
1536,1.003000021,0.902999997,0.91900003,0.602999985,0.602999985
1538,1.003000021,0.902999997,0.921999991,0.606000006,0.602999985
1544,1.003000021,0.902999997,0.921999991,0.606000006,0.602999985
1546,1,0.902999997,0.91900003,0.609000027,0.602999985
1548,1.003000021,0.902999997,0.91900003,0.606000006,0.606000006
1550,1.003000021,0.902999997,0.921999991,0.609000027,0.606000006
1552,1.003000021,0.902999997,0.91900003,0.609000027,0.606000006
1554,1.003000021,0.902999997,0.91900003,0.609000027,0.606000006
1556,1.003000021,0.902999997,0.91900003,0.611999989,0.606000006
1558,1.003000021,0.902999997,0.91900003,0.611999989,0.606000006
1560,1.003000021,0.902999997,0.921999991,0.611999989,0.609000027
1563,1.003000021,0.902999997,0.91900003,0.611999989,0.609000027
1565,1.003000021,0.902999997,0.921999991,0.615999997,0.609000027
1567,1.003000021,0.902999997,0.921999991,0.619000018,0.609000027
1569,1.003000021,0.902999997,0.921999991,0.619000018,0.609000027
1571,1.003000021,0.902999997,0.91900003,0.619000018,0.609000027
1573,1.003000021,0.902999997,0.921999991,0.619000018,0.609000027
1575,1.003000021,0.902999997,0.91900003,0.619000018,0.609000027
1577,1.003000021,0.902999997,0.91900003,0.619000018,0.609000027
1579,1.003000021,0.902999997,0.921999991,0.619000018,0.611999989
1581,1.003000021,0.906000018,0.921999991,0.619000018,0.611999989
1583,1.003000021,0.902999997,0.921999991,0.625,0.611999989
1585,1.003000021,0.902999997,0.921999991,0.621999979,0.611999989
1587,1.003000021,0.902999997,0.921999991,0.621999979,0.615999997
1589,1.003000021,0.902999997,0.921999991,0.625,0.615999997
1591,1.003000021,0.906000018,0.921999991,0.625,0.615999997
1593,1.003000021,0.902999997,0.921999991,0.625,0.615999997
1595,1.003000021,0.902999997,0.921999991,0.625,0.615999997
1597,1.003000021,0.902999997,0.921999991,0.632000029,0.615999997
1599,1.003000021,0.906000018,0.91900003,0.625,0.615999997
1601,1.006000042,0.906000018,0.921999991,0.632000029,0.619000018
1603,1.003000021,0.902999997,0.921999991,0.632000029,0.619000018
1605,1.003000021,0.906000018,0.91900003,0.632000029,0.619000018
1607,1.003000021,0.906000018,0.91900003,0.632000029,0.619000018
1610,1.003000021,0.906000018,0.921999991,0.63499999,0.619000018
1612,1.003000021,0.906000018,0.91900003,0.63499999,0.619000018
1614,1.003000021,0.906000018,0.921999991,0.63499999,0.619000018
1616,1.003000021,0.906000018,0.921999991,0.63499999,0.619000018
1618,1.006000042,0.906000018,0.921999991,0.638000011,0.619000018
1620,1.003000021,0.906000018,0.921999991,0.63499999,0.619000018
1622,1.003000021,0.906000018,0.91900003,0.638000011,0.619000018
1624,1.003000021,0.906000018,0.921999991,0.638000011,0.621999979
1626,1.006000042,0.906000018,0.921999991,0.638000011,0.621999979
1628,1.006000042,0.906000018,0.921999991,0.640999973,0.621999979
1630,1.006000042,0.906000018,0.921999991,0.640999973,0.621999979
1632,1.003000021,0.906000018,0.921999991,0.644999981,0.621999979
1634,1.003000021,0.906000018,0.921999991,0.644999981,0.625
1636,1.006000042,0.906000018,0.921999991,0.644999981,0.625
1638,1.006000042,0.906000018,0.921999991,0.644999981,0.625
1640,1.006000042,0.906000018,0.921999991,0.644999981,0.625
1642,1.003000021,0.906000018,0.91900003,0.644999981,0.625
1644,1.003000021,0.906000018,0.921999991,0.648000002,0.629000008
1646,1.006000042,0.906000018,0.921999991,0.648000002,0.629000008
1648,1.006000042,0.906000018,0.921999991,0.651000023,0.629000008
1650,1.006000042,0.906000018,0.921999991,0.651000023,0.629000008
1652,1.006000042,0.906000018,0.91900003,0.651000023,0.632000029
1654,1.006000042,0.906000018,0.921999991,0.651000023,0.632000029
1656,1.003000021,0.906000018,0.921999991,0.651000023,0.632000029
1659,1.003000021,0.906000018,0.921999991,0.653999984,0.632000029
1661,1.003000021,0.906000018,0.921999991,0.653999984,0.632000029
1664,1.003000021,0.908999979,0.921999991,0.657999992,0.632000029
1667,1.006000042,0.908999979,0.921999991,0.657999992,0.632000029
1670,1.003000021,0.906000018,0.91900003,0.657999992,0.632000029
1673,1.006000042,0.908999979,0.921999991,0.657999992,0.63499999
1676,1.003000021,0.908999979,0.921999991,0.661000013,0.63499999
1679,1.003000021,0.908999979,0.921999991,0.663999975,0.638000011
1682,1.003000021,0.908999979,0.91900003,0.663999975,0.638000011
1685,1.003000021,0.906000018,0.921999991,0.670000017,0.640999973
1688,1.003000021,0.908999979,0.921999991,0.674000025,0.644999981
1691,1.003000021,0.908999979,0.921999991,0.676999986,0.644999981
1694,1.003000021,0.908999979,0.921999991,0.680000007,0.648000002
1697,1.003000021,0.908999979,0.921999991,0.683000028,0.648000002
1699,1.003000021,0.908999979,0.921999991,0.683000028,0.648000002
1701,1.003000021,0.908999979,0.921999991,0.683000028,0.648000002
1703,1.003000021,0.908999979,0.921999991,0.686999977,0.651000023
1706,1.003000021,0.908999979,0.921999991,0.686999977,0.651000023
1708,1.003000021,0.908999979,0.921999991,0.686999977,0.653999984
1710,1.003000021,0.908999979,0.921999991,0.689999998,0.653999984
1712,1.003000021,0.908999979,0.921999991,0.689999998,0.653999984
1714,1.003000021,0.908999979,0.921999991,0.69599998,0.653999984
1716,1.003000021,0.908999979,0.921999991,0.69599998,0.653999984
1718,1.003000021,0.908999979,0.921999991,0.69599998,0.657999992
1720,1.003000021,0.908999979,0.921999991,0.699999988,0.657999992
1722,1.003000021,0.908999979,0.921999991,0.703000009,0.657999992
1724,1.003000021,0.908999979,0.921999991,0.699999988,0.661000013
1726,1.003000021,0.908999979,0.921999991,0.703000009,0.661000013
1729,1.003000021,0.908999979,0.921999991,0.703000009,0.661000013
1732,1,0.908999979,0.921999991,0.70599997,0.663999975
1735,1.003000021,0.908999979,0.921999991,0.70599997,0.661000013
1738,1.003000021,0.908999979,0.921999991,0.712000012,0.663999975
1741,1.003000021,0.908999979,0.921999991,0.712000012,0.666999996
1744,1.003000021,0.912,0.921999991,0.712000012,0.666999996
1747,1.003000021,0.908999979,0.921999991,0.716000021,0.670000017
1750,1.003000021,0.908999979,0.921999991,0.716000021,0.670000017
1754,1,0.908999979,0.921999991,0.718999982,0.670000017
1757,1.003000021,0.912,0.921999991,0.722000003,0.674000025
1760,1.003000021,0.912,0.91900003,0.725000024,0.674000025
1763,1.003000021,0.912,0.921999991,0.728999972,0.674000025
1766,1.003000021,0.912,0.921999991,0.728999972,0.674000025
1769,1.003000021,0.912,0.921999991,0.731999993,0.676999986
1772,1.003000021,0.912,0.921999991,0.735000014,0.680000007
1775,1.003000021,0.912,0.921999991,0.735000014,0.680000007
1778,1.003000021,0.912,0.921999991,0.737999976,0.683000028
1781,1.003000021,0.912,0.921999991,0.745000005,0.683000028
1784,1.003000021,0.912,0.921999991,0.748000026,0.683000028
1787,1,0.912,0.921999991,0.748000026,0.686999977
1790,1.003000021,0.912,0.921999991,0.750999987,0.686999977
1793,1.003000021,0.912,0.921999991,0.750999987,0.689999998
1796,1.003000021,0.912,0.921999991,0.754000008,0.689999998
1799,1.003000021,0.912,0.921999991,0.754000008,0.693000019
1803,1.003000021,0.912,0.921999991,0.758000016,0.693000019
1806,1.003000021,0.916000009,0.921999991,0.760999978,0.69599998
1809,1.003000021,0.912,0.921999991,0.760999978,0.69599998
1812,1.003000021,0.916000009,0.921999991,0.763999999,0.699999988
1815,1.003000021,0.916000009,0.921999991,0.763999999,0.69599998
1818,1.003000021,0.912,0.921999991,0.769999981,0.699999988
1821,1.003000021,0.912,0.921999991,0.769999981,0.699999988
1824,1.003000021,0.912,0.921999991,0.77700001,0.703000009
1827,1.003000021,0.916000009,0.921999991,0.779999971,0.703000009
1830,1.003000021,0.916000009,0.921999991,0.779999971,0.70599997
1833,1.003000021,0.916000009,0.921999991,0.782999992,0.70599997
1836,1.003000021,0.912,0.921999991,0.782999992,0.708999991
1839,1.003000021,0.912,0.921999991,0.787,0.712000012
1842,1.003000021,0.912,0.921999991,0.787,0.712000012
1845,1.003000021,0.912,0.921999991,0.787,0.712000012
1849,1.003000021,0.912,0.921999991,0.787,0.716000021
1851,1.003000021,0.912,0.921999991,0.790000021,0.712000012
1853,1.003000021,0.916000009,0.921999991,0.790000021,0.718999982
1855,1.003000021,0.916000009,0.921999991,0.790000021,0.718999982
1857,1.003000021,0.912,0.921999991,0.792999983,0.718999982
1859,1.003000021,0.912,0.921999991,0.792999983,0.718999982
1861,1.003000021,0.916000009,0.921999991,0.792999983,0.718999982
1863,1.003000021,0.916000009,0.921999991,0.796000004,0.722000003
1865,1.003000021,0.916000009,0.921999991,0.796000004,0.722000003
1867,1.003000021,0.916000009,0.921999991,0.796000004,0.722000003
1869,1.003000021,0.916000009,0.921999991,0.800000012,0.722000003
1871,1.003000021,0.916000009,0.921999991,0.800000012,0.722000003
1873,1.003000021,0.916000009,0.921999991,0.800000012,0.725000024
1875,1.003000021,0.912,0.921999991,0.800000012,0.725000024
1877,1.003000021,0.916000009,0.921999991,0.800000012,0.725000024
1879,1.003000021,0.916000009,0.921999991,0.802999973,0.725000024
1881,1.003000021,0.916000009,0.921999991,0.802999973,0.725000024
1883,1.003000021,0.912,0.921999991,0.805999994,0.725000024
1885,1.003000021,0.916000009,0.921999991,0.802999973,0.725000024
1887,1.003000021,0.916000009,0.921999991,0.802999973,0.728999972
1889,1.003000021,0.916000009,0.921999991,0.805999994,0.728999972
1891,1.003000021,0.916000009,0.921999991,0.805999994,0.728999972
1894,1.003000021,0.916000009,0.921999991,0.805999994,0.731999993
1896,1.003000021,0.916000009,0.921999991,0.809000015,0.731999993
1898,1.003000021,0.916000009,0.921999991,0.805999994,0.731999993
1901,1.003000021,0.916000009,0.921999991,0.805999994,0.735000014
1903,1.003000021,0.916000009,0.921999991,0.805999994,0.735000014
1905,1.003000021,0.916000009,0.921999991,0.809000015,0.735000014
1907,1.003000021,0.916000009,0.921999991,0.809000015,0.735000014
1909,1.003000021,0.912,0.921999991,0.809000015,0.735000014
1912,1.003000021,0.916000009,0.925000012,0.811999977,0.735000014
1915,1.003000021,0.916000009,0.921999991,0.811999977,0.737999976
1918,1.003000021,0.916000009,0.921999991,0.811999977,0.737999976
1921,1.003000021,0.916000009,0.921999991,0.811999977,0.740999997
1924,1.003000021,0.916000009,0.921999991,0.815999985,0.740999997
1927,1.003000021,0.916000009,0.921999991,0.815999985,0.740999997
1930,1.003000021,0.912,0.921999991,0.819000006,0.745000005
1933,1.003000021,0.916000009,0.925000012,0.819000006,0.745000005
1936,1.003000021,0.916000009,0.921999991,0.819000006,0.745000005
1940,1.003000021,0.916000009,0.921999991,0.819000006,0.745000005
1943,1.003000021,0.916000009,0.921999991,0.819000006,0.748000026
1946,1.003000021,0.916000009,0.921999991,0.819000006,0.748000026
1949,1.003000021,0.916000009,0.921999991,0.819000006,0.748000026
1952,1.003000021,0.916000009,0.921999991,0.819000006,0.748000026
1955,1,0.916000009,0.921999991,0.819000006,0.748000026
1958,1.003000021,0.916000009,0.921999991,0.824999988,0.750999987
1961,1.003000021,0.916000009,0.921999991,0.819000006,0.750999987
1964,1.003000021,0.916000009,0.921999991,0.822000027,0.750999987
1966,1.003000021,0.916000009,0.921999991,0.824999988,0.750999987
1968,1.003000021,0.916000009,0.921999991,0.819000006,0.750999987
1970,1.003000021,0.916000009,0.921999991,0.824999988,0.750999987
1972,1.003000021,0.916000009,0.921999991,0.824999988,0.750999987
1974,1.003000021,0.916000009,0.921999991,0.824999988,0.750999987
1976,1.003000021,0.916000009,0.921999991,0.824999988,0.750999987
1978,1.003000021,0.916000009,0.921999991,0.824999988,0.750999987
1980,1.003000021,0.916000009,0.921999991,0.824999988,0.750999987
1982,1.003000021,0.916000009,0.921999991,0.824999988,0.754000008
1984,1.003000021,0.916000009,0.921999991,0.824999988,0.754000008
1986,1.003000021,0.916000009,0.921999991,0.824999988,0.754000008
1988,1.003000021,0.916000009,0.921999991,0.824999988,0.754000008
1991,1.003000021,0.916000009,0.921999991,0.824999988,0.754000008
1994,1.003000021,0.916000009,0.921999991,0.824999988,0.754000008
1996,1.003000021,0.916000009,0.921999991,0.824999988,0.754000008
1998,1.003000021,0.916000009,0.921999991,0.824999988,0.754000008
2000,1.003000021,0.916000009,0.921999991,0.824999988,0.754000008
2003,1.003000021,0.916000009,0.921999991,0.824999988,0.758000016
2006,1.003000021,0.916000009,0.921999991,0.824999988,0.758000016
2009,1.003000021,0.916000009,0.921999991,0.824999988,0.760999978
2012,1.003000021,0.916000009,0.921999991,0.828999996,0.760999978
2015,1.003000021,0.916000009,0.921999991,0.828999996,0.760999978
2018,1.003000021,0.916000009,0.921999991,0.824999988,0.760999978
2021,1.003000021,0.916000009,0.921999991,0.828999996,0.763999999
2024,1,0.916000009,0.921999991,0.824999988,0.763999999
2027,1.003000021,0.916000009,0.921999991,0.828999996,0.763999999
2030,1.003000021,0.916000009,0.921999991,0.824999988,0.763999999
2033,1.003000021,0.916000009,0.921999991,0.824999988,0.763999999
2037,1.003000021,0.916000009,0.921999991,0.828999996,0.76700002
2040,1.003000021,0.916000009,0.921999991,0.828999996,0.763999999
2043,1.003000021,0.916000009,0.921999991,0.828999996,0.763999999
2046,1.003000021,0.916000009,0.921999991,0.828999996,0.76700002
2048,1.003000021,0.916000009,0.921999991,0.828999996,0.76700002
2050,1.003000021,0.916000009,0.921999991,0.828999996,0.76700002
2052,1.003000021,0.916000009,0.921999991,0.828999996,0.76700002
2054,1,0.916000009,0.921999991,0.828999996,0.76700002
2056,1.003000021,0.916000009,0.921999991,0.828999996,0.76700002
2058,1.003000021,0.916000009,0.921999991,0.828999996,0.76700002
2061,1.003000021,0.916000009,0.921999991,0.828999996,0.769999981
2064,1.003000021,0.916000009,0.925000012,0.828999996,0.769999981
2067,1.003000021,0.916000009,0.921999991,0.828999996,0.769999981
2070,1.003000021,0.916000009,0.921999991,0.828999996,0.769999981
2073,1.003000021,0.916000009,0.921999991,0.828999996,0.769999981
2076,1.003000021,0.912,0.921999991,0.828999996,0.769999981
2079,1.003000021,0.916000009,0.921999991,0.828999996,0.773999989
2081,1.003000021,0.916000009,0.921999991,0.824999988,0.773999989
2084,1.003000021,0.916000009,0.921999991,0.828999996,0.773999989
2086,1.003000021,0.916000009,0.921999991,0.828999996,0.773999989
2088,1.003000021,0.916000009,0.921999991,0.828999996,0.773999989
2090,1.003000021,0.916000009,0.921999991,0.828999996,0.773999989
2092,1.003000021,0.916000009,0.921999991,0.828999996,0.773999989
2094,1,0.916000009,0.921999991,0.828999996,0.773999989
2096,1.003000021,0.916000009,0.925000012,0.828999996,0.773999989
2098,1.003000021,0.916000009,0.921999991,0.828999996,0.773999989
2100,1,0.916000009,0.921999991,0.828999996,0.77700001
2102,1,0.916000009,0.921999991,0.828999996,0.77700001
2104,1,0.916000009,0.925000012,0.828999996,0.77700001
2106,1.003000021,0.916000009,0.921999991,0.828999996,0.77700001
2108,1.003000021,0.916000009,0.921999991,0.828999996,0.779999971
2110,1,0.916000009,0.925000012,0.828999996,0.779999971
2112,1,0.916000009,0.921999991,0.824999988,0.779999971
2114,1.003000021,0.916000009,0.921999991,0.828999996,0.779999971
2116,1,0.916000009,0.921999991,0.828999996,0.779999971
2118,1,0.916000009,0.921999991,0.828999996,0.779999971
2120,1,0.916000009,0.921999991,0.828999996,0.779999971
2122,1.003000021,0.916000009,0.921999991,0.828999996,0.779999971
2124,1,0.916000009,0.925000012,0.828999996,0.779999971
2126,1,0.916000009,0.921999991,0.828999996,0.782999992
2128,1,0.916000009,0.921999991,0.828999996,0.779999971
2130,1,0.916000009,0.921999991,0.824999988,0.782999992
2133,1,0.916000009,0.921999991,0.828999996,0.782999992
2135,1,0.916000009,0.921999991,0.828999996,0.782999992
2137,1,0.916000009,0.921999991,0.828999996,0.782999992
2139,1,0.916000009,0.921999991,0.828999996,0.782999992
2141,1,0.916000009,0.921999991,0.828999996,0.779999971
2143,1,0.916000009,0.925000012,0.828999996,0.782999992
2146,1,0.916000009,0.921999991,0.828999996,0.782999992
2149,1,0.916000009,0.925000012,0.828999996,0.782999992
2151,1,0.916000009,0.925000012,0.828999996,0.782999992
2153,1,0.916000009,0.925000012,0.828999996,0.782999992
2155,1,0.916000009,0.925000012,0.828999996,0.782999992
2157,1,0.916000009,0.925000012,0.828999996,0.782999992
2159,1,0.916000009,0.925000012,0.828999996,0.782999992
2161,0.995999992,0.916000009,0.925000012,0.828999996,0.782999992
2163,1,0.916000009,0.925000012,0.828999996,0.787
2165,1,0.916000009,0.925000012,0.828999996,0.787
2167,1,0.916000009,0.925000012,0.828999996,0.787
2169,1,0.916000009,0.925000012,0.828999996,0.787
2171,0.995999992,0.916000009,0.925000012,0.824999988,0.787
2173,1,0.916000009,0.925000012,0.828999996,0.787
2175,1,0.916000009,0.925000012,0.828999996,0.787
2177,1,0.916000009,0.925000012,0.828999996,0.787
2179,1,0.916000009,0.921999991,0.828999996,0.787
2182,1,0.916000009,0.925000012,0.828999996,0.787
2184,1,0.916000009,0.921999991,0.828999996,0.787
2186,1,0.916000009,0.925000012,0.828999996,0.790000021
2188,1,0.916000009,0.925000012,0.828999996,0.790000021
2190,1,0.916000009,0.925000012,0.824999988,0.787
2192,1,0.916000009,0.921999991,0.828999996,0.790000021
2194,1,0.916000009,0.925000012,0.824999988,0.790000021
2196,1,0.916000009,0.925000012,0.824999988,0.790000021
2198,1,0.916000009,0.925000012,0.828999996,0.790000021
2200,1,0.916000009,0.925000012,0.828999996,0.790000021
2202,1,0.916000009,0.925000012,0.828999996,0.790000021
2204,1,0.916000009,0.925000012,0.828999996,0.790000021
2206,1,0.916000009,0.925000012,0.824999988,0.790000021
2208,1,0.916000009,0.925000012,0.828999996,0.790000021
2210,1,0.916000009,0.925000012,0.828999996,0.790000021
2212,1,0.916000009,0.925000012,0.828999996,0.790000021
2214,1,0.916000009,0.925000012,0.824999988,0.790000021
2216,0.995999992,0.916000009,0.925000012,0.824999988,0.790000021
2218,1,0.916000009,0.925000012,0.824999988,0.790000021
2221,1,0.916000009,0.925000012,0.828999996,0.790000021
2224,1,0.916000009,0.925000012,0.824999988,0.790000021
2227,1,0.916000009,0.925000012,0.828999996,0.790000021
2232,1,0.916000009,0.925000012,0.824999988,0.792999983
2236,1,0.916000009,0.925000012,0.824999988,0.790000021
2240,1,0.916000009,0.925000012,0.828999996,0.790000021
2244,1,0.916000009,0.925000012,0.824999988,0.792999983
2248,1,0.916000009,0.925000012,0.824999988,0.792999983
2252,0.995999992,0.916000009,0.925000012,0.824999988,0.792999983
2256,0.995999992,0.916000009,0.925000012,0.824999988,0.792999983
2260,0.995999992,0.916000009,0.925000012,0.824999988,0.792999983
2264,0.995999992,0.916000009,0.925000012,0.828999996,0.792999983
2268,0.995999992,0.916000009,0.925000012,0.824999988,0.792999983
2272,0.995999992,0.916000009,0.925000012,0.824999988,0.792999983
2276,1,0.916000009,0.925000012,0.824999988,0.792999983
2281,1,0.916000009,0.925000012,0.824999988,0.792999983
2284,1,0.916000009,0.925000012,0.824999988,0.792999983
2287,1,0.912,0.925000012,0.824999988,0.792999983
2290,1,0.912,0.925000012,0.824999988,0.790000021
2293,1,0.912,0.925000012,0.824999988,0.792999983
2296,1,0.912,0.92900002,0.824999988,0.790000021
2299,0.995999992,0.912,0.92900002,0.824999988,0.790000021
2302,0.995999992,0.912,0.92900002,0.824999988,0.792999983
2305,0.995999992,0.912,0.92900002,0.824999988,0.790000021
2308,0.995999992,0.912,0.92900002,0.824999988,0.790000021
2311,0.995999992,0.908999979,0.92900002,0.824999988,0.790000021
2314,0.992999971,0.908999979,0.92900002,0.824999988,0.790000021
2317,0.992999971,0.908999979,0.92900002,0.824999988,0.790000021
2320,0.992999971,0.908999979,0.92900002,0.824999988,0.790000021
2323,0.99000001,0.908999979,0.92900002,0.824999988,0.790000021
2326,0.992999971,0.906000018,0.92900002,0.824999988,0.787
2330,0.99000001,0.906000018,0.92900002,0.824999988,0.790000021
2333,0.99000001,0.906000018,0.92900002,0.824999988,0.787
2336,0.986999989,0.906000018,0.925000012,0.824999988,0.787
2339,0.986999989,0.906000018,0.925000012,0.824999988,0.787
2342,0.98299998,0.902999997,0.925000012,0.824999988,0.787
2345,0.98299998,0.902999997,0.921999991,0.824999988,0.787
2348,0.980000019,0.902999997,0.921999991,0.824999988,0.787
2351,0.980000019,0.902999997,0.921999991,0.824999988,0.787
2354,0.980000019,0.902999997,0.921999991,0.824999988,0.787
2357,0.976999998,0.902999997,0.921999991,0.824999988,0.787
2360,0.976999998,0.902999997,0.921999991,0.824999988,0.787
2363,0.976999998,0.899999976,0.921999991,0.824999988,0.787
