Time,Node 1,Node 2,Node 3,Node 4,Node 5
2024-02-28 09:33:00,1.003000021,0.889999986,0.779999971,0.321999997,0
2024-02-28 09:33:03,1.006000042,0.889999986,0.779999971,0.324999988,0
2024-02-28 09:33:06,1.006000042,0.893000007,0.779999971,0.324999988,0
2024-02-28 09:33:09,1.006000042,0.889999986,0.782999992,0.328999996,0
2024-02-28 09:33:12,1.006000042,0.893000007,0.782999992,0.335000008,0
2024-02-28 09:33:15,1.006000042,0.893000007,0.782999992,0.338,0
2024-02-28 09:33:18,1.006000042,0.893000007,0.787,0.338,0
2024-02-28 09:33:21,1.006000042,0.893000007,0.787,0.340999991,0
2024-02-28 09:33:24,1.006000042,0.893000007,0.787,0.34799999,0
2024-02-28 09:33:28,1.006000042,0.893000007,0.790000021,0.351000011,0
2024-02-28 09:33:31,1.006000042,0.893000007,0.790000021,0.351000011,0
2024-02-28 09:33:34,1.006000042,0.893000007,0.792999983,0.35800001,0
2024-02-28 09:33:37,1.006000042,0.893000007,0.796000004,0.361000001,0
2024-02-28 09:33:40,1.006000042,0.893000007,0.796000004,0.361000001,0
2024-02-28 09:33:43,1.006000042,0.893000007,0.796000004,0.361000001,0
2024-02-28 09:33:46,1.006000042,0.893000007,0.800000012,0.363999993,0
2024-02-28 09:33:49,1.006000042,0.893000007,0.802999973,0.367000014,0
2024-02-28 09:33:52,1.006000042,0.893000007,0.805999994,0.374000013,0
2024-02-28 09:33:55,1.006000042,0.893000007,0.805999994,0.377000004,0
2024-02-28 09:33:58,1.006000042,0.893000007,0.809000015,0.379999995,0
2024-02-28 09:34:01,1.006000042,0.893000007,0.809000015,0.386999995,0
2024-02-28 09:34:04,1.006000042,0.893000007,0.809000015,0.386999995,0
2024-02-28 09:34:07,1.006000042,0.893000007,0.811999977,0.393000007,0
2024-02-28 09:34:10,1.006000042,0.893000007,0.811999977,0.393000007,0
2024-02-28 09:34:13,1.006000042,0.893000007,0.811999977,0.393000007,0
2024-02-28 09:34:16,1.006000042,0.893000007,0.815999985,0.393000007,0
2024-02-28 09:34:19,1.006000042,0.893000007,0.815999985,0.395999998,0
2024-02-28 09:34:21,1.006000042,0.893000007,0.815999985,0.395999998,0
2024-02-28 09:34:24,1.003000021,0.893000007,0.815999985,0.400000006,0
2024-02-28 09:34:26,1.006000042,0.896000028,0.815999985,0.400000006,0
2024-02-28 09:34:28,1.006000042,0.893000007,0.819000006,0.400000006,0
2024-02-28 09:34:30,1.006000042,0.893000007,0.819000006,0.402999997,0
2024-02-28 09:34:32,1.006000042,0.896000028,0.819000006,0.402999997,0
2024-02-28 09:34:34,1.006000042,0.893000007,0.822000027,0.405999988,0
2024-02-28 09:34:36,1.006000042,0.893000007,0.819000006,0.405999988,0
2024-02-28 09:34:38,1.006000042,0.893000007,0.822000027,0.405999988,0
2024-02-28 09:34:40,1.006000042,0.893000007,0.822000027,0.409000009,0
2024-02-28 09:34:42,1.006000042,0.896000028,0.819000006,0.409000009,0
2024-02-28 09:34:44,1.006000042,0.893000007,0.824999988,0.412,0
2024-02-28 09:34:46,1.006000042,0.893000007,0.824999988,0.412,0
2024-02-28 09:34:48,1.006000042,0.896000028,0.824999988,0.412,0
2024-02-28 09:34:50,1.006000042,0.896000028,0.824999988,0.412,0
2024-02-28 09:34:52,1.006000042,0.893000007,0.824999988,0.416000009,0
2024-02-28 09:34:54,1.006000042,0.896000028,0.828999996,0.419,0
2024-02-28 09:34:56,1.006000042,0.893000007,0.828999996,0.416000009,0
2024-02-28 09:34:58,1.006000042,0.896000028,0.828999996,0.419,0
2024-02-28 09:35:00,1.006000042,0.896000028,0.828999996,0.421999991,0
2024-02-28 09:35:03,1.006000042,0.896000028,0.832000017,0.419,0
2024-02-28 09:35:05,1.006000042,0.893000007,0.832000017,0.419,0
2024-02-28 09:35:07,1.006000042,0.896000028,0.828999996,0.425000012,0
2024-02-28 09:35:09,1.006000042,0.896000028,0.832000017,0.42899999,0
2024-02-28 09:35:11,1.006000042,0.896000028,0.832000017,0.432000011,0
2024-02-28 09:35:13,1.006000042,0.896000028,0.832000017,0.432000011,0
2024-02-28 09:35:15,1.003000021,0.896000028,0.834999979,0.432000011,0
2024-02-28 09:35:17,1.006000042,0.896000028,0.834999979,0.435000002,0
2024-02-28 09:35:19,1.006000042,0.896000028,0.834999979,0.441000015,0
2024-02-28 09:35:21,1.006000042,0.896000028,0.838,0.444999993,0
2024-02-28 09:35:23,1.006000042,0.896000028,0.838,0.444999993,0
2024-02-28 09:35:25,1.006000042,0.896000028,0.838,0.448000014,0
2024-02-28 09:35:27,1.006000042,0.896000028,0.838,0.448000014,0
2024-02-28 09:35:29,1.006000042,0.893000007,0.838,0.448000014,0
2024-02-28 09:35:31,1.003000021,0.896000028,0.838,0.451000005,0
2024-02-28 09:35:33,1.006000042,0.896000028,0.841000021,0.451000005,0
2024-02-28 09:35:36,1.006000042,0.896000028,0.838,0.451000005,0
2024-02-28 09:35:39,1.006000042,0.893000007,0.841000021,0.453999996,0
2024-02-28 09:35:42,1.006000042,0.896000028,0.841000021,0.453999996,0
2024-02-28 09:35:45,1.006000042,0.896000028,0.845000029,0.458000004,0
2024-02-28 09:35:49,1.006000042,0.896000028,0.845000029,0.458000004,0
2024-02-28 09:35:52,1.003000021,0.896000028,0.845000029,0.460999995,0
2024-02-28 09:35:55,1.006000042,0.896000028,0.84799999,0.463999987,0
2024-02-28 09:35:58,1.006000042,0.896000028,0.84799999,0.463999987,0
2024-02-28 09:36:01,1.003000021,0.896000028,0.84799999,0.463999987,0
2024-02-28 09:36:04,1.003000021,0.896000028,0.851000011,0.463999987,0
2024-02-28 09:36:07,1.003000021,0.896000028,0.853999972,0.469999999,0
2024-02-28 09:36:10,1.003000021,0.896000028,0.853999972,0.469999999,0
2024-02-28 09:36:13,1.003000021,0.896000028,0.853999972,0.469999999,0
2024-02-28 09:36:16,1.003000021,0.896000028,0.85799998,0.474000007,0
2024-02-28 09:36:19,1.003000021,0.896000028,0.85799998,0.476999998,0
2024-02-28 09:36:22,1.003000021,0.896000028,0.85799998,0.476999998,0
2024-02-28 09:36:25,1.003000021,0.896000028,0.85799998,0.476999998,0
2024-02-28 09:36:28,1.003000021,0.896000028,0.85799998,0.476999998,0
2024-02-28 09:36:31,1.003000021,0.896000028,0.85799998,0.476999998,0
2024-02-28 09:36:34,1.003000021,0.896000028,0.861000001,0.479999989,0
2024-02-28 09:36:38,1.003000021,0.896000028,0.861000001,0.48300001,0
2024-02-28 09:36:41,1,0.896000028,0.861000001,0.48300001,0
2024-02-28 09:36:44,1.003000021,0.896000028,0.864000022,0.486999989,0.006
2024-02-28 09:36:46,1.003000021,0.896000028,0.864000022,0.486999989,0.009
2024-02-28 09:36:48,1.003000021,0.896000028,0.864000022,0.486999989,0.006
2024-02-28 09:36:50,1.003000021,0.896000028,0.864000022,0.49000001,0.012
2024-02-28 09:36:53,1.003000021,0.896000028,0.864000022,0.49000001,0.018999999
2024-02-28 09:36:56,1.003000021,0.896000028,0.866999984,0.493000001,0.025
2024-02-28 09:36:59,1.003000021,0.896000028,0.866999984,0.49000001,0.032000002
2024-02-28 09:37:02,1.003000021,0.896000028,0.866999984,0.493000001,0.035
2024-02-28 09:37:05,1.003000021,0.896000028,0.866999984,0.493000001,0.041000001
2024-02-28 09:37:08,1.003000021,0.896000028,0.870000005,0.495999992,0.048
2024-02-28 09:37:11,1.003000021,0.896000028,0.870000005,0.493000001,0.064000003
2024-02-28 09:37:14,1.003000021,0.896000028,0.870000005,0.495999992,0.077
2024-02-28 09:37:17,1.003000021,0.896000028,0.870000005,0.5,0.086999997
2024-02-28 09:37:20,1.003000021,0.896000028,0.870000005,0.5,0.093000002
2024-02-28 09:37:23,1.003000021,0.896000028,0.874000013,0.5,0.105999999
2024-02-28 09:37:27,1,0.896000028,0.874000013,0.5,0.115999997
2024-02-28 09:37:30,1.003000021,0.896000028,0.874000013,0.503000021,0.135000005
2024-02-28 09:37:33,1.003000021,0.896000028,0.874000013,0.503000021,0.144999996
2024-02-28 09:37:36,1,0.896000028,0.876999974,0.505999982,0.153999999
2024-02-28 09:37:39,1.003000021,0.896000028,0.876999974,0.505999982,0.166999996
2024-02-28 09:37:42,1.003000021,0.896000028,0.876999974,0.505999982,0.177000001
2024-02-28 09:37:45,1.003000021,0.896000028,0.876999974,0.509000003,0.193000004
2024-02-28 09:37:48,1.003000021,0.896000028,0.876999974,0.509000003,0.206
2024-02-28 09:37:51,1,0.896000028,0.876999974,0.512000024,0.222000003
2024-02-28 09:37:54,1,0.896000028,0.876999974,0.512000024,0.238000005
2024-02-28 09:37:57,1,0.899999976,0.879999995,0.512000024,0.250999987
2024-02-28 09:38:00,1.003000021,0.896000028,0.879999995,0.512000024,0.261000007
2024-02-28 09:38:03,1,0.899999976,0.879999995,0.515999973,0.270000011
2024-02-28 09:38:06,1,0.899999976,0.879999995,0.515999973,0.282999992
2024-02-28 09:38:09,1,0.899999976,0.883000016,0.515999973,0.293000013
2024-02-28 09:38:12,1,0.896000028,0.879999995,0.515999973,0.303000003
2024-02-28 09:38:15,1,0.896000028,0.883000016,0.515999973,0.312000006
2024-02-28 09:38:19,1,0.896000028,0.883000016,0.515999973,0.321999997
2024-02-28 09:38:22,1,0.899999976,0.883000016,0.515999973,0.328999996
2024-02-28 09:38:25,1,0.899999976,0.887000024,0.518999994,0.338
2024-02-28 09:38:28,1,0.899999976,0.887000024,0.522000015,0.34799999
2024-02-28 09:38:31,1,0.896000028,0.887000024,0.522000015,0.351000011
2024-02-28 09:38:34,1,0.899999976,0.887000024,0.522000015,0.35800001
2024-02-28 09:38:37,1,0.899999976,0.887000024,0.524999976,0.363999993
2024-02-28 09:38:40,1,0.899999976,0.889999986,0.524999976,0.374000013
2024-02-28 09:38:43,1,0.899999976,0.889999986,0.528999984,0.377000004
2024-02-28 09:38:46,1,0.896000028,0.889999986,0.528999984,0.382999986
2024-02-28 09:38:49,1,0.896000028,0.889999986,0.528999984,0.393000007
2024-02-28 09:38:52,1,0.896000028,0.889999986,0.528999984,0.400000006
2024-02-28 09:38:55,1,0.899999976,0.893000007,0.528999984,0.405999988
2024-02-28 09:38:58,1,0.899999976,0.893000007,0.528999984,0.412
2024-02-28 09:39:01,1,0.899999976,0.889999986,0.535000026,0.421999991
2024-02-28 09:39:04,1,0.899999976,0.893000007,0.532000005,0.42899999
2024-02-28 09:39:08,1,0.896000028,0.893000007,0.535000026,0.435000002
2024-02-28 09:39:11,1,0.899999976,0.893000007,0.541000009,0.437999994
2024-02-28 09:39:14,1,0.899999976,0.896000028,0.541000009,0.444999993
2024-02-28 09:39:17,1,0.899999976,0.896000028,0.545000017,0.451000005
2024-02-28 09:39:20,1,0.899999976,0.896000028,0.545000017,0.458000004
2024-02-28 09:39:24,1,0.899999976,0.896000028,0.541000009,0.463999987
2024-02-28 09:39:28,1,0.896000028,0.899999976,0.541000009,0.469999999
2024-02-28 09:39:32,1,0.899999976,0.899999976,0.545000017,0.476999998
2024-02-28 09:39:36,1,0.899999976,0.899999976,0.547999978,0.48300001
2024-02-28 09:39:40,1,0.899999976,0.902999997,0.550999999,0.49000001
2024-02-28 09:39:44,1,0.899999976,0.902999997,0.55400002,0.495999992
2024-02-28 09:39:48,1,0.899999976,0.902999997,0.558000028,0.503000021
2024-02-28 09:39:52,1,0.899999976,0.902999997,0.558000028,0.509000003
2024-02-28 09:39:57,1,0.899999976,0.906000018,0.56099999,0.515999973
2024-02-28 09:40:01,1,0.899999976,0.906000018,0.56099999,0.518999994
2024-02-28 09:40:04,1,0.899999976,0.908999979,0.56400001,0.528999984
2024-02-28 09:40:06,1,0.899999976,0.906000018,0.56400001,0.532000005
2024-02-28 09:40:08,1,0.899999976,0.908999979,0.56400001,0.535000026
2024-02-28 09:40:10,1.003000021,0.899999976,0.908999979,0.566999972,0.537999988
2024-02-28 09:40:12,1,0.899999976,0.908999979,0.56400001,0.541000009
2024-02-28 09:40:14,1,0.899999976,0.908999979,0.566999972,0.541000009
2024-02-28 09:40:16,1,0.899999976,0.908999979,0.566999972,0.545000017
2024-02-28 09:40:18,1.003000021,0.899999976,0.908999979,0.566999972,0.547999978
2024-02-28 09:40:20,1,0.899999976,0.908999979,0.566999972,0.550999999
2024-02-28 09:40:22,1,0.899999976,0.908999979,0.566999972,0.550999999
2024-02-28 09:40:24,1,0.899999976,0.908999979,0.566999972,0.55400002
2024-02-28 09:40:26,1.003000021,0.899999976,0.908999979,0.569999993,0.558000028
2024-02-28 09:40:28,1.003000021,0.899999976,0.912,0.569999993,0.558000028
2024-02-28 09:40:30,1,0.899999976,0.912,0.569999993,0.558000028
2024-02-28 09:40:32,1,0.899999976,0.912,0.574000001,0.56099999
2024-02-28 09:40:34,1.003000021,0.899999976,0.916000009,0.574000001,0.56099999
2024-02-28 09:40:36,1.003000021,0.899999976,0.916000009,0.569999993,0.56099999
2024-02-28 09:40:38,1.003000021,0.899999976,0.916000009,0.574000001,0.56400001
2024-02-28 09:40:40,1.003000021,0.902999997,0.916000009,0.574000001,0.566999972
2024-02-28 09:40:43,1.003000021,0.899999976,0.916000009,0.577000022,0.566999972
2024-02-28 09:40:45,1,0.899999976,0.916000009,0.577000022,0.569999993
2024-02-28 09:40:47,1.003000021,0.902999997,0.916000009,0.577000022,0.569999993
2024-02-28 09:40:49,1,0.899999976,0.916000009,0.579999983,0.569999993
2024-02-28 09:40:51,1,0.902999997,0.916000009,0.579999983,0.574000001
2024-02-28 09:40:53,1.003000021,0.902999997,0.916000009,0.579999983,0.574000001
2024-02-28 09:40:55,1,0.902999997,0.91900003,0.583000004,0.574000001
2024-02-28 09:40:57,1.003000021,0.902999997,0.91900003,0.579999983,0.579999983
2024-02-28 09:41:00,1.003000021,0.902999997,0.91900003,0.583000004,0.579999983
2024-02-28 09:41:03,1.003000021,0.902999997,0.91900003,0.583000004,0.579999983
2024-02-28 09:41:06,1,0.902999997,0.91900003,0.587000012,0.583000004
2024-02-28 09:41:09,1.003000021,0.902999997,0.91900003,0.589999974,0.583000004
2024-02-28 09:41:12,1.003000021,0.902999997,0.921999991,0.589999974,0.587000012
2024-02-28 09:41:15,1.003000021,0.902999997,0.921999991,0.589999974,0.587000012
2024-02-28 09:41:18,1.003000021,0.902999997,0.921999991,0.592999995,0.589999974
2024-02-28 09:41:21,1.003000021,0.902999997,0.921999991,0.592999995,0.592999995
2024-02-28 09:41:24,1.003000021,0.902999997,0.921999991,0.592999995,0.592999995
2024-02-28 09:41:27,1.003000021,0.902999997,0.921999991,0.596000016,0.596000016
2024-02-28 09:41:31,1.003000021,0.902999997,0.921999991,0.596000016,0.596000016
2024-02-28 09:41:33,1.003000021,0.902999997,0.91900003,0.596000016,0.596000016
2024-02-28 09:41:35,1.003000021,0.902999997,0.921999991,0.600000024,0.596000016
2024-02-28 09:41:38,1.003000021,0.902999997,0.921999991,0.600000024,0.600000024
2024-02-28 09:41:40,1.003000021,0.902999997,0.921999991,0.600000024,0.600000024
2024-02-28 09:41:42,1.003000021,0.902999997,0.921999991,0.600000024,0.600000024
2024-02-28 09:41:44,1.003000021,0.902999997,0.921999991,0.602999985,0.602999985
2024-02-28 09:41:46,1.003000021,0.902999997,0.91900003,0.602999985,0.602999985
2024-02-28 09:41:48,1.003000021,0.902999997,0.921999991,0.606000006,0.602999985
2024-02-28 09:41:54,1.003000021,0.902999997,0.921999991,0.606000006,0.602999985
2024-02-28 09:41:56,1,0.902999997,0.91900003,0.609000027,0.602999985
2024-02-28 09:41:58,1.003000021,0.902999997,0.91900003,0.606000006,0.606000006
2024-02-28 09:42:00,1.003000021,0.902999997,0.921999991,0.609000027,0.606000006
2024-02-28 09:42:02,1.003000021,0.902999997,0.91900003,0.609000027,0.606000006
2024-02-28 09:42:04,1.003000021,0.902999997,0.91900003,0.609000027,0.606000006
2024-02-28 09:42:06,1.003000021,0.902999997,0.91900003,0.611999989,0.606000006
2024-02-28 09:42:08,1.003000021,0.902999997,0.91900003,0.611999989,0.606000006
2024-02-28 09:42:10,1.003000021,0.902999997,0.921999991,0.611999989,0.609000027
2024-02-28 09:42:13,1.003000021,0.902999997,0.91900003,0.611999989,0.609000027
2024-02-28 09:42:15,1.003000021,0.902999997,0.921999991,0.615999997,0.609000027
2024-02-28 09:42:17,1.003000021,0.902999997,0.921999991,0.619000018,0.609000027
2024-02-28 09:42:19,1.003000021,0.902999997,0.921999991,0.619000018,0.609000027
2024-02-28 09:42:21,1.003000021,0.902999997,0.91900003,0.619000018,0.609000027
2024-02-28 09:42:23,1.003000021,0.902999997,0.921999991,0.619000018,0.609000027
2024-02-28 09:42:25,1.003000021,0.902999997,0.91900003,0.619000018,0.609000027
2024-02-28 09:42:27,1.003000021,0.902999997,0.91900003,0.619000018,0.609000027
2024-02-28 09:42:29,1.003000021,0.902999997,0.921999991,0.619000018,0.611999989
2024-02-28 09:42:31,1.003000021,0.906000018,0.921999991,0.619000018,0.611999989
2024-02-28 09:42:33,1.003000021,0.902999997,0.921999991,0.625,0.611999989
2024-02-28 09:42:35,1.003000021,0.902999997,0.921999991,0.621999979,0.611999989
2024-02-28 09:42:37,1.003000021,0.902999997,0.921999991,0.621999979,0.615999997
2024-02-28 09:42:39,1.003000021,0.902999997,0.921999991,0.625,0.615999997
2024-02-28 09:42:41,1.003000021,0.906000018,0.921999991,0.625,0.615999997
2024-02-28 09:42:43,1.003000021,0.902999997,0.921999991,0.625,0.615999997
2024-02-28 09:42:45,1.003000021,0.902999997,0.921999991,0.625,0.615999997
2024-02-28 09:42:47,1.003000021,0.902999997,0.921999991,0.632000029,0.615999997
2024-02-28 09:42:49,1.003000021,0.906000018,0.91900003,0.625,0.615999997
2024-02-28 09:42:51,1.006000042,0.906000018,0.921999991,0.632000029,0.619000018
2024-02-28 09:42:53,1.003000021,0.902999997,0.921999991,0.632000029,0.619000018
2024-02-28 09:42:55,1.003000021,0.906000018,0.91900003,0.632000029,0.619000018
2024-02-28 09:42:57,1.003000021,0.906000018,0.91900003,0.632000029,0.619000018
2024-02-28 09:43:00,1.003000021,0.906000018,0.921999991,0.63499999,0.619000018
2024-02-28 09:43:02,1.003000021,0.906000018,0.91900003,0.63499999,0.619000018
2024-02-28 09:43:04,1.003000021,0.906000018,0.921999991,0.63499999,0.619000018
2024-02-28 09:43:06,1.003000021,0.906000018,0.921999991,0.63499999,0.619000018
2024-02-28 09:43:08,1.006000042,0.906000018,0.921999991,0.638000011,0.619000018
2024-02-28 09:43:10,1.003000021,0.906000018,0.921999991,0.63499999,0.619000018
2024-02-28 09:43:12,1.003000021,0.906000018,0.91900003,0.638000011,0.619000018
2024-02-28 09:43:14,1.003000021,0.906000018,0.921999991,0.638000011,0.621999979
2024-02-28 09:43:16,1.006000042,0.906000018,0.921999991,0.638000011,0.621999979
2024-02-28 09:43:18,1.006000042,0.906000018,0.921999991,0.640999973,0.621999979
2024-02-28 09:43:20,1.006000042,0.906000018,0.921999991,0.640999973,0.621999979
2024-02-28 09:43:22,1.003000021,0.906000018,0.921999991,0.644999981,0.621999979
2024-02-28 09:43:24,1.003000021,0.906000018,0.921999991,0.644999981,0.625
2024-02-28 09:43:26,1.006000042,0.906000018,0.921999991,0.644999981,0.625
2024-02-28 09:43:28,1.006000042,0.906000018,0.921999991,0.644999981,0.625
2024-02-28 09:43:30,1.006000042,0.906000018,0.921999991,0.644999981,0.625
2024-02-28 09:43:32,1.003000021,0.906000018,0.91900003,0.644999981,0.625
2024-02-28 09:43:34,1.003000021,0.906000018,0.921999991,0.648000002,0.629000008
2024-02-28 09:43:36,1.006000042,0.906000018,0.921999991,0.648000002,0.629000008
2024-02-28 09:43:38,1.006000042,0.906000018,0.921999991,0.651000023,0.629000008
2024-02-28 09:43:40,1.006000042,0.906000018,0.921999991,0.651000023,0.629000008
2024-02-28 09:43:42,1.006000042,0.906000018,0.91900003,0.651000023,0.632000029
2024-02-28 09:43:44,1.006000042,0.906000018,0.921999991,0.651000023,0.632000029
2024-02-28 09:43:46,1.003000021,0.906000018,0.921999991,0.651000023,0.632000029
2024-02-28 09:43:49,1.003000021,0.906000018,0.921999991,0.653999984,0.632000029
2024-02-28 09:43:51,1.003000021,0.906000018,0.921999991,0.653999984,0.632000029
2024-02-28 09:43:54,1.003000021,0.908999979,0.921999991,0.657999992,0.632000029
2024-02-28 09:43:57,1.006000042,0.908999979,0.921999991,0.657999992,0.632000029
2024-02-28 09:44:00,1.003000021,0.906000018,0.91900003,0.657999992,0.632000029
2024-02-28 09:44:03,1.006000042,0.908999979,0.921999991,0.657999992,0.63499999
2024-02-28 09:44:06,1.003000021,0.908999979,0.921999991,0.661000013,0.63499999
2024-02-28 09:44:09,1.003000021,0.908999979,0.921999991,0.663999975,0.638000011
2024-02-28 09:44:12,1.003000021,0.908999979,0.91900003,0.663999975,0.638000011
2024-02-28 09:44:15,1.003000021,0.906000018,0.921999991,0.670000017,0.640999973
2024-02-28 09:44:18,1.003000021,0.908999979,0.921999991,0.674000025,0.644999981
2024-02-28 09:44:21,1.003000021,0.908999979,0.921999991,0.676999986,0.644999981
2024-02-28 09:44:24,1.003000021,0.908999979,0.921999991,0.680000007,0.648000002
